Title,Author,Link,ReadOnline,BarCode,Year,FileFormat,Publisher,Source,DigitalPublisher,PublicationDate,ScanningCenter,Language,TotalPages,
Sapthagiri_May _1996_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074229,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/234&first=1&last=44&barcode=2040100074229,2040100074229,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_May_1988_Kannada,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074227,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/232&first=1&last=44&barcode=2040100074227,2040100074227,1988,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_May_1995_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074228,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/233&first=1&last=47&barcode=2040100074228,2040100074228,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,47,
Sapthagiri_November_1988_Kannada,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074230,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/235&first=1&last=44&barcode=2040100074230,2040100074230,1988,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_November_1995_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074231,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/236&first=1&last=48&barcode=2040100074231,2040100074231,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,48,
Sapthagiri_November_1996_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074232,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/237&first=1&last=44&barcode=2040100074232,2040100074232,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_October_1988_Kannada,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074233,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/238&first=1&last=44&barcode=2040100074233,2040100074233,1988,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_October_1995_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074234,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/239&first=1&last=48&barcode=2040100074234,2040100074234,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,48,
Sapthagiri_October_1996_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074235,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/240&first=1&last=44&barcode=2040100074235,2040100074235,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_September_1988_Kannada,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074236,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/241&first=1&last=43&barcode=2040100074236,2040100074236,1988,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,43,
Sapthagiri_September_1995_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074237,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/242&first=1&last=44&barcode=2040100074237,2040100074237,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Sapthagiri_September_1996_Kannada,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074238,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/243&first=1&last=46&barcode=2040100074238,2040100074238,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,46,
Sara Pushhpa Eradu,N.S.Ramamurth,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029084,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/911&first=1&last=131&barcode=2030020029084,2030020029084,1947,Tagged Image File Format,Saadhana Prakat'anaalaya,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,131,
Saraa Jagadiisha Chandra Boosa,Krxshhnd-a Shrei,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027902,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/944&first=1&last=63&barcode=2030020027902,2030020027902,1929,Tagged Image File Format,Krxshhnd-a Guru San'gama ,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,63,
Sarasa Virasa 1,Suvikaasa Saahitya Samiti,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027479,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/569&first=1&last=89&barcode=2030020027479,2030020027479,1950,Tagged Image File Format,Suvikaasa Saahitya Samiti,Osmania University,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,89,
Sarasammana Samaadhi,Suvikaasa Saahitya Samiti,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028713,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/634&first=1&last=171&barcode=2030020028713,2030020028713,1937,Tagged Image File Format,Manoohara Gran'tha Maale,NONE,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,171,
Sarooja Nalini,Shreinivaarsa Jayalaqs-mi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028028,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/057&first=1&last=162&barcode=2030020028028,2030020028028,1937,Tagged Image File Format,Karnd-aat'aka Prakat'anaalaya,Osmania University,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,162,
Saroojinideivi,Naageigauda Ech El,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027916,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/957&first=1&last=167&barcode=2030020027916,2030020027916,1955,Tagged Image File Format,Ech El Naageigaud'a,Osmania University,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,167,
Sarvajang-a Kavi,Krxshhnd-ashaastrii E Aaraa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027569,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/652&first=1&last=82&barcode=2030020027569,2030020027569,1941,Tagged Image File Format,Pan'chaachaarya Elekt'rik Pres,Osmania University,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,82,
Sarvajanj-a Kavi 29,Krxshhnd-ashaastrii E Aaraa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028559,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/512&first=1&last=83&barcode=2030020028559,2030020028559,1941,Tagged Image File Format,Pan'chaachaarya Elekt'rik Pres,NONE,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,83,
Sarvajanj-a Muurti 2,Shaasatrii Ba Shivamuurti,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028029,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/058&first=1&last=117&barcode=2030020028029,2030020028029,1950,Tagged Image File Format,Vidyaarthi Prakat'ana Man'dira,Osmania University,Digital Library Of India,2/8/2005,rmsc; iiith ,kannada ,117,
sarvajnj-a vachanagalu,chinnappa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042866,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/602&first=1&last=342&barcode=5010010042866,5010010042866,1957,Tagged Image File Format,Basha Misson ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,342,
Sarvamoola Sudha,Vyasanakere Prabhanjanacharya,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046928,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/933&first=1&last=196&barcode=2040100046928,2040100046928,1999,Tagged Image File Format,Aitareya Prakashana Vyasanakere Bangalore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,196,
Sarvamula Granthagalu : Bruhadaranyakopanishad Bhashya Vol.4,Ananda Tirtha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020047826,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0047/831&first=1&last=710&barcode=1990020047826,1990020047826,1991,Tagged Image File Format,Akhila Bharatha Madwa Maha Mandala mattu Anandatirtha Pratistana ;Bangalore,ASR MELKOTE,Digital Library Of India,9/22/2004,asr; melkote,kannada ,710,
sarvoodaya samaaja,ji . aara . paandeishvara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077726,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/721&first=1&last=82&barcode=5010010077726,5010010077726,1960,Tagged Image File Format,Sadhana Press ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,82,
sasya vijnj-aanigala kathagalu,em . es . es . rav,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047204,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/660&first=1&last=210&barcode=5010010047204,5010010047204,1958,Tagged Image File Format,Samaja Pusthakalaya ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,210,
sasyashaastra,pi . es . chikkand-nd-ayya,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058876,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/695&first=1&last=174&barcode=5010010058876,5010010058876,1957,Tagged Image File Format,Karnataka Viswavidyalayam ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,174,
Sasyavijaang-anigala Kathagalu,pi . es . chikkand-nd-ayya,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027325,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/435&first=1&last=228&barcode=2030020027325,2030020027325,1955,Tagged Image File Format,Samaaja Pustakaalaya,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,228,
Sat Kathaa,Kamalaapura Bhiimaraava Svaamiraava,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027622,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/699&first=1&last=252&barcode=2030020027622,2030020027622,1931,Tagged Image File Format,Hand-aman'taraava Bhiimaraava Kamalaapuura,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,252,
sati viraaj,di . sharachchandra,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077707,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/712&first=1&last=180&barcode=5010010077707,5010010077707,1945,Tagged Image File Format,Sahithya Bhandara ; Hubli,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,180,
Sati Viraaja,di . sharachchandra,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028630,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/570&first=1&last=195&barcode=2030020028630,2030020028630,1950,Tagged Image File Format,Bhat't'a Raghunaatha,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,195,
Satii Brxndaa,di . sharachchandra,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029182,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/004&first=1&last=91&barcode=2030020029182,2030020029182,1948,Tagged Image File Format,Satyashoodhana Prakat'ana Man'dira,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,91,
Satiisaahasa 5,di . sharachchandra,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028678,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/607&first=1&last=51&barcode=2030020028678,2030020028678,1930,Tagged Image File Format,Bhi Pa Kaal'i,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,51,
Satiishiroomand-i,di . sharachchandra,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028095,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/111&first=1&last=157&barcode=2030020028095,2030020028095,1931,Tagged Image File Format,Gand-eisha Murahara Shivapuuji,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,157,
Satika Shatsaamudrika Shastra,Various pandits(scholars),http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020102835,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload/upload/0102/837&first=1&last=48&barcode=1990020102835,1990020102835,1909,Tagged Image File Format,Jeeniva Press;Madras,Carneige Mellon Univeristy,Digital Library Of India,5/10/2006,asr; melkote,kannada ,48,
Satkaathaa Kusuma Manjari 2,Various pandits(scholars),http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028616,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/558&first=1&last=48&barcode=2030020028616,2030020028616,1924,Tagged Image File Format,Karnaat'aka Buk D'ipoo,NONE,Digital Library Of India,5/10/2006,rmsc; iiith ,kannada ,48,
Satkathaa Kusuma Manjari,Various pandits(scholars),http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028308,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/296&first=1&last=121&barcode=2030020028308,2030020028308,1925,Tagged Image File Format,Karnd-aat'aka Buk D'ipo,NONE,Digital Library Of India,5/10/2006,rmsc; iiith ,kannada ,121,
Satkathaalaapa,Puujaara Prabhaakara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027488,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/578&first=1&last=142&barcode=2030020027488,2030020027488,1939,Tagged Image File Format,Prabhaakara Puujaara ,Osmania University,Digital Library Of India,5/10/2006,rmsc; iiith ,kannada ,142,
Satpthagiri_February_1996_Kannada,N.S.Ramamurthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074239,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/244&first=1&last=44&barcode=2040100074239,2040100074239,1995,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Satrii Niiti Kathegalu,N.S.Ramamurthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028799,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/702&first=1&last=231&barcode=2030020028799,2030020028799,1954,Tagged Image File Format,Siitaasuta,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,231,
Satsveive 4,N.S.Ramamurthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028285,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/275&first=1&last=317&barcode=2030020028285,2030020028285,1951,Tagged Image File Format,Karnd-aat'aka Saahitya Man'dira,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,317,
Satvasaara 4 Neyadu,N.S.Ramamurthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028183,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/192&first=1&last=223&barcode=2030020028183,2030020028183,1955,Tagged Image File Format,Gal'aganaatha Surasa Gran'thamaale,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,223,
Satvashaali Rashiyaa,N.S.Ramamurthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027348,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/454&first=1&last=175&barcode=2030020027348,2030020027348,1942,Tagged Image File Format,Bi Ji Avadhaani,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,175,
Satya Ahinse Gaandhii Granthamaale 4,Gaandhii Mo Ka,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027425,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/520&first=1&last=527&barcode=2030020027425,2030020027425,1955,Tagged Image File Format,Gaan'dhii Smaaraka Nidhi,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,527,
Satyameiva Jayate,Gaandhii Mo Ka,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028298,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/286&first=1&last=161&barcode=2030020028298,2030020028298,1932,Tagged Image File Format,Aanan'davana,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,161,
Satyasankalpa,Gaandhii Mo Ka,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028087,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/104&first=1&last=141&barcode=2030020028087,2030020028087,1933,Tagged Image File Format,Cha Vi Varshha,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,141,
Satyashoodhane Gaandhi Aatmakathe Modalaneya Bhaaga,Laqs-minarasinha Shrei,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028318,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/305&first=1&last=196&barcode=2030020028318,2030020028318,1928,Tagged Image File Format,Vishvakarnd-aat'aka Pustaka Prakat'anaalaya ,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,196,
Satyashoodhane Gaandhiijiiyavara Aatmakathe Naalkaneya Bhaaga,Laqs-minarasinha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027856,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/903&first=1&last=264&barcode=2030020027856,2030020027856,1930,Tagged Image File Format,Karnd-aat'aka Saahitya Prakat'anaalaya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,264,
Satyashoodhane Gaandhiijiyavara Aatmakathe Eradaneya Bhaaga,Laqs-minarasinha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027865,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/912&first=1&last=213&barcode=2030020027865,2030020027865,1928,Tagged Image File Format,Vishva Karnd-aat'aka Pustaka Prakat'anaalaya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,213,
Satyashoodhane Gaandhiijiyavara Atmakathe Aidaneya Bhaaga,Laqs-minarasinha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027855,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/902&first=1&last=288&barcode=2030020027855,2030020027855,1931,Tagged Image File Format,Karnd-aat'aka Saahitya Prakat'ana Man'dira,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,288,
Satyavidyaaraaja Bhaaga 1,Laqs-minarasinha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028825,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/724&first=1&last=313&barcode=2030020028825,2030020028825,1954,Tagged Image File Format,Rudravilaasa Prin't'an'ga An'd'a Pablisin'ga Haus,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,313,
Saubhaagyavati,Laqs-minarasinha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028655,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/588&first=1&last=152&barcode=2030020028655,2030020028655,1951,Tagged Image File Format,En' Vi Siitaaraamayya,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,152,
Saugandhika parinaya,Odeyar.Krishnaraja,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020102836,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload/upload/0102/838&first=1&last=1192&barcode=1990020102836,1990020102836,1909,Tagged Image File Format,Venkata Shetty ;kannyaka Parameshwari Press;Mysore,Carnegie Mellon Univeristy ,Digital Library Of India,4/8/2006,asr; melkote,kannada ,1192,
Saumitri 136,Raamaraav Yan,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027909,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/950&first=1&last=65&barcode=2030020027909,2030020027909,1935,Tagged Image File Format,Suboodha Prakat'anaalaya,Osmania University,Digital Library Of India,4/8/2006,rmsc; iiith ,kannada ,65,
sauravyuuha,si . shriinivaasa ayyangaara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042738,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/593&first=1&last=120&barcode=5010010042738,5010010042738,1960,Tagged Image File Format,Karnataka Viswavidyalayam ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,120,
Saviganasu,si . shriinivaasa ayyangaara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028268,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/259&first=1&last=86&barcode=2030020028268,2030020028268,1954,Tagged Image File Format,Ech Er Raav Bradarsa,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,86,
Seinaapati Daa Haradiikararu,Karagudari Raa Ve,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027838,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/886&first=1&last=144&barcode=2030020027838,2030020027838,1934,Tagged Image File Format,Saahitya Bhaan'd'aara,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,144,
September_Sapthagiri_1984_Kannada,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074240,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/245&first=1&last=42&barcode=2040100074240,2040100074240,1984,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,42,
Seremaneya Kuura 1,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028643,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/579&first=1&last=231&barcode=2030020028643,2030020028643,1947,Tagged Image File Format,Bi Ji Avadhaani,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,231,
Sereyaalu,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029104,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/931&first=1&last=91&barcode=2030020029104,2030020029104,1953,Tagged Image File Format,Pratibhaa Gran'tha Maale,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,91,
Shaakuntala Naatakavu Grantha 1,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029623,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/396&first=1&last=267&barcode=2030020029623,2030020029623,1934,Tagged Image File Format,Mudaviid'u Krxshhnd-araaya,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,267,
Shaakuntalanaatakada Vimarsha,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029600,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/375&first=1&last=77&barcode=2030020029600,2030020029600,1950,Tagged Image File Format,Bi Krxshhnd-appa,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,77,
Shaamand-nd-a Saahasa,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029404,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/202&first=1&last=81&barcode=2030020029404,2030020029404,1946,Tagged Image File Format,Satyashoodhana Prakat'ana Man'dira,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,81,
